h,ice_speed,relative_speed,cd,wind_scale,velocity_length,stress_length,forcing_time,inertia,coriolis,drag,vp_internal,wind,ice_strength,concentration,eta_inertia,eta_vp
0.21012424735091098,0.07991985374087018,0.1484185920710194,0.011904156402211142,0.9298005433498657,6975.866824006161,3946.5407682201976,66049.45624342498,0.0002331475952252897,0.002155898064472954,0.26878133365933327,3.6682250002041387e-08,0.11761149946590804,0.00014476799510310177,0.21012424735091098,0.0006000471871322907,9.440836388713042e-08
0.455115752123343,0.05650986228070722,0.10325548541376783,0.01144509796796563,1.4991622334913604,12434.570030448282,4289.955297952764,50117.431747793154,0.00047057260893949577,0.003301744685526859,0.12507475051841202,9.813742584660042e-06,0.18963068959751442,0.042100516993807,0.455115752123343,0.0014797089812616795,3.086012849296852e-05
0.35002457220043315,0.11989865027464489,0.1918554865354768,0.010424498646014786,0.8876353970334843,10961.54366023156,10540.601755570038,35003.52499645458,0.0010994370838593303,0.005387784282565887,0.3933032084967844,3.754812883499321e-07,0.11227798345654708,0.003957798727164994,0.35002457220043315,0.0021516693323474566,7.348416553896313e-07
0.4652574765399633,0.13879629432782162,0.21101679873357523,0.002629435567344689,1.2591175425474934,5794.407205970115,1692.895028667868,80064.51062598152,0.0014184349596484968,0.0082902686326515,0.12001083542384157,3.114001317423125e-05,0.15926717105296187,0.05271677349530799,0.4652574765399633,0.004931981377791367,0.00010828737336334697
0.6304290017484521,0.08195422330795317,0.07922110775044208,0.009748101088732364,1.1762758713745707,15537.163404724091,2115.764948353794,18703.118559982395,0.002533161223592849,0.006632922057496996,0.0627083987576315,0.0009185141814830326,0.14878843640971595,1.9433601097476758,0.6304290017484521,0.011564397232306454,0.00421086143022771
0.4190627134326839,0.13967589013241624,0.2409052218455634,0.014072228615982863,1.1365750591520734,9024.049327041816,1126.9260320618007,33258.238973829175,0.0016138774541878474,0.007514461086419627,0.8371035333942934,1.672616805684895e-05,0.1437666367464462,0.01884915419990363,0.4190627134326839,0.0016328159022777748,1.6922731827671236e-05
0.6599624798698236,0.16593258417431744,0.225330458674302,0.009776379743836853,1.151640419849517,9164.305878914964,899.712736736366,76239.72946480058,0.001818244818901446,0.014058801333392316,0.5087937049717219,0.004081849696083508,0.1456722708894824,3.6724921610097967,0.6599624798698236,0.0027032811545536074,0.006105756787673027
0.5300507739478275,0.050663810659659095,0.13169941588375264,0.006417219285630709,0.671564848326715,11912.173096085236,761.8098957305606,19652.844259083482,0.001253023592229349,0.0034475668515457007,0.11408759967043923,0.00028808042865785814,0.08494698068871748,0.2194625213178581,0.5300507739478275,0.006179524513124923,0.0014227448326991617
0.5669456748237912,0.1011046699720577,0.1265141117294724,0.006453331547634633,0.5418018394388225,16262.19274847034,692.2809248106355,19671.350891918835,0.0026720698868267032,0.007358851409209709,0.10587313781760245,0.0007091971960177415,0.06853311412382095,0.4909636907322716,0.5669456748237912,0.014643540919580434,0.0039017236144039545
0.2519380275949102,0.1594239193791033,0.21367663930627226,0.012096024833433836,1.3690015092441645,18180.621798003667,1710.621083766144,82817.25362915127,0.00044472927461907134,0.005156375998541054,0.5660836665504324,2.3416725988891938e-07,0.17316651557678464,0.0004005714518937316,0.2519380275949102,0.0005974277494824552,3.1456904474148885e-07
0.7323275004938621,0.08831157454997081,0.020780575497589063,0.014926523384475815,0.9598611328436235,11556.87249119124,2243.103810257961,31444.19864046596,0.0018860438065730746,0.008302719053790604,0.006606899072787662,0.007724176420872373,0.12141389669021214,17.32612956076352,0.7323275004938621,0.013093190112025522,0.056660631375688414
0.4701506624906278,0.08243111896798463,0.15065387265526858,0.013770144867472996,0.9577722269144932,11395.149039415257,1757.7539437425721,42528.886363945356,0.0008356291330445177,0.004975372701831345,0.32034870637468504,3.342228246885726e-05,0.12114966866805685,0.05874814881851208,0.4701506624906278,0.0018714797636819776,7.485833744468681e-05
0.266568890878184,0.08398539108361086,0.2396379399675684,0.0025511289665107757,0.9467162347185667,19301.710108017644,891.643271442737,54752.21192952223,0.0003749564948318634,0.002874157645713898,0.15016455534087125,6.369226036257382e-07,0.11975118398276989,0.0005679077539526789,0.266568890878184,0.0013745216503017227,2.33484674726531e-06
0.3077978170559457,0.16518939389885526,0.12171693691733704,0.0023105475521522133,0.6497189051113312,10700.766843741625,3996.965954031349,14687.268706195262,0.0031745048166265206,0.006527472735126675,0.03508656118937866,3.742082194526355e-07,0.08218366316090486,0.0014956975128708758,0.3077978170559457,0.025642603179956546,3.022739746075099e-06
0.22625968137801908,0.12478379274897608,0.22714488441108813,0.0050628678373271,1.3746664193595572,5024.932891404996,1330.97077260205,33611.84155266097,0.0007702689312429813,0.003624622017782723,0.26774808711980713,1.6172815821590292e-07,0.17388307632497538,0.00021525545169212687,0.22625968137801908,0.0017299464186899217,3.632252819531305e-07
0.6390243996598657,0.11493990739444215,0.22437121131711488,0.004035541988955964,0.5885362587474623,19109.782314827193,1083.095243756722,21374.828330623117,0.0031510477481432888,0.00942943465494231,0.2082380081431335,0.002159864816719594,0.07444460252944707,2.3393393101464763,0.6390243996598657,0.01070794608496185,0.007393960130257214
0.5680297421918438,0.17495497652596648,0.13899271453653128,0.010104850816809457,0.5651351818971494,11052.39635862167,1486.6459976262627,76759.72198271356,0.0014425688874298555,0.012758356926517039,0.20009574114942208,0.0003381329770346798,0.07148457442754196,0.5026840369740597,0.5680297421918438,0.005067391721622325,0.0011891909533710717
0.6107300725988822,0.06606309383292916,0.22986815505233524,0.012451094960089601,1.3280042350619858,17280.564043651306,15029.332275530034,46118.40044081665,0.0008022381552126321,0.005179711668739746,0.6743556973391935,8.447418194627978e-05,0.1679807250058206,1.2695905491742192,0.6107300725988822,0.0009464813350244851,9.967265348238064e-05
0.3091979849999346,0.11133558614673617,0.1000397968090185,0.009528005368054274,0.8556682729867524,9213.783927193594,6157.131989452511,16856.351312768613,0.0018727353850966878,0.004419447979385989,0.09773980325317767,2.509563167850226e-07,0.10823442656723462,0.0015451711660322408,0.3091979849999346,0.008901090426746713,1.1927940012713773e-06
0.31484744110635277,0.06778621400354139,0.1320872277799362,0.008237466952080798,1.376188245144156,16591.76615178119,9978.125718219382,23410.754762450964,0.0008359791894845148,0.00273992653081483,0.14731236484988097,1.7654754752749225e-07,0.17407557375222757,0.0017616136244726292,0.31484744110635277,0.0025791634230420335,5.446848806260171e-07
