step,time_seconds,time_hours,F_I_abs_median,F_I_abs_p95,F_I_abs_maximum,F_C_abs_median,F_C_abs_p95,F_C_abs_maximum,F_sigma_abs_median,F_sigma_abs_p95,F_sigma_abs_maximum,F_D_abs_median,F_D_abs_p95,F_D_abs_maximum,F_W_abs_median,F_W_abs_p95,F_W_abs_maximum,combined_missing_abs_median,combined_missing_abs_p95,combined_missing_abs_maximum,undirected_IC_abs_sum_median,undirected_IC_abs_sum_p95,undirected_IC_abs_sum_maximum,retained_abs_sum_median,retained_abs_sum_p95,retained_abs_sum_maximum,retained_net_abs_median,retained_net_abs_p95,retained_net_abs_maximum,r_IC_corrected_median,r_IC_corrected_p95,r_IC_corrected_maximum,r_Sigma_median,r_Sigma_p95,r_Sigma_maximum,r_net_corrected_median,r_net_corrected_p95,r_net_corrected_maximum,deprecated_FI_plus_FC_abs_median,deprecated_FI_plus_FC_abs_p95,deprecated_FI_plus_FC_abs_maximum,r_IC_deprecated_FI_plus_FC_median,r_IC_deprecated_FI_plus_FC_p95,r_IC_deprecated_FI_plus_FC_maximum,r_net_deprecated_FI_plus_FC_median,r_net_deprecated_FI_plus_FC_p95,r_net_deprecated_FI_plus_FC_maximum,active_center_count_median,active_center_count_p95,active_center_count_maximum
170,51000.0,14.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0002350616907877084,0.06280996263198609,0.06511328499226862,0.06287886261134504,0.0632462168992776,0.06326361692644299,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265074778726586,0.1304446163502147,0.1372653134190859,1.8491940115742858e-09,2.711054004381814e-05,0.00030784837477866285,0.0,0.0,0.0,1.4739971770667204e-08,0.0002126813653972533,0.002370844886630694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
171,51300.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0002344319052774453,0.06282679831132897,0.06542349528301603,0.06287807583234906,0.06324621549728615,0.06326333705260317,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650778149399797,0.13052495541172301,0.13776577869225912,1.1199037894674172e-09,6.043178936005446e-05,0.0005493438789297616,0.0,0.0,0.0,9.304209731834344e-09,0.000489332487227921,0.0042161868422095706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
172,51600.0,14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00023606219953553682,0.06281515750792702,0.06568252657400421,0.06287754395166568,0.06324615520046369,0.06326292672510875,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265080372844363,0.13047464528617164,0.13823160283662952,4.505998009128148e-09,5.6064315348235505e-05,0.00043359688610506136,0.0,0.0,0.0,3.847644164111887e-08,0.00043690532250437625,0.0033247250160352124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
173,51900.0,14.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00023558068243954464,0.0628294596745984,0.06588451159585038,0.06287330145723158,0.0632461465126475,0.0632623587768747,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650849035232636,0.1306282666184508,0.13858792030602796,1.7027110025303084e-09,5.7148762628552284e-05,0.00039384682950222304,0.0,0.0,0.0,1.4084726990526346e-08,0.0004470530721388612,0.003079576726918927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
174,52200.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00023775915192911622,0.062879450972021,0.06606635907250435,0.06287291376499407,0.06324616206405778,0.06326159612353761,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265078847700044,0.13071366681869562,0.13878533904243423,1.4529724976886754e-09,4.0708368765170456e-05,0.0003302071147188631,0.0,0.0,0.0,1.1855146306686421e-08,0.00031619829374453896,0.0027118085101531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
175,52500.0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0002364991231048617,0.06293155390941675,0.06622682524288538,0.06287064231699152,0.06324616632963895,0.06326056999161947,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265079573749712,0.13094835643380665,0.13881016957561165,9.968994772120637e-10,4.8441226547799217e-05,0.000310387087049257,0.0,0.0,0.0,7.9864745681396e-09,0.00037574411747832764,0.00239473857529383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
176,52800.0,14.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00023736601090724478,0.06297159821334301,0.06635784036574525,0.06287250949588788,0.06324617175529787,0.06326033405918965,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.126507735152727,0.13100813680362017,0.13869373745612895,1.6311826741194453e-09,6.552628148175332e-05,0.0004070574336780607,0.0,0.0,0.0,1.361621587734726e-08,0.000515621699218902,0.003223205486917941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
177,53100.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.00023817266533539966,0.0629705793872869,0.06645905529692123,0.06287003447337089,0.06324617607310942,0.06326049569305273,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650791863637734,0.13098454963626985,0.13846680402906436,1.1763186721463314e-09,6.535166007301722e-05,0.00043323797255563954,0.0,0.0,0.0,9.327036511336292e-09,0.0005083858251301149,0.0034310613694004477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
178,53400.0,14.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00023865321345177345,0.06289906692790735,0.06651256654069874,0.06287072665545518,0.06324617977299267,0.06326059455591787,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650781351508528,0.13102219000641174,0.13813620797563272,3.955940407263905e-10,3.98806380515439e-05,0.0002611291254592075,0.0,0.0,0.0,3.2325676053256003e-09,0.00031848165105463904,0.0020653532629862567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
179,53700.0,14.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00024001831883291183,0.06279849287878403,0.0665259474642217,0.06286711345406315,0.06324617403468782,0.0632606206045557,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265090257494889,0.13108823359427357,0.13805057331847975,8.460058383275458e-10,4.433834047869079e-05,0.00029977224766891604,0.0,0.0,0.0,6.913112782655289e-09,0.00035801885927850896,0.0023696075940280743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
180,54000.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024541693991209063,0.0627891298661048,0.06649323421892508,0.06285493504132786,0.0632461389020001,0.06326056534931723,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650776518266682,0.13095747402835334,0.13814321837521648,2.8185091360679526e-09,5.088875183669389e-05,0.0004461654338221122,0.0,0.0,0.0,2.2524564658776783e-08,0.0004003900848046504,0.003511292446193921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
181,54300.0,15.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0002447775449596118,0.06278253884614918,0.06639309642860362,0.06283026928587601,0.06324610244863976,0.06326042059931528,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650692623140095,0.1310394092391687,0.13810681715045153,4.23477773811606e-09,6.361434549931236e-05,0.000641190318842787,0.0,0.0,0.0,3.3734775046731855e-08,0.0005417965741433691,0.005077163843550857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
182,54600.0,15.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0002467634892807414,0.06278468048548523,0.06623572399011776,0.06283143945667173,0.06324610583033918,0.06326017715111569,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650516912303214,0.13109803912085252,0.1379365991780821,6.850400088774861e-10,9.020198783885786e-05,0.0008812111965991171,0.0,0.0,0.0,5.4444067070012e-09,0.000753944360369591,0.006990869364875851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
183,54900.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0002447782808441387,0.06280200566227931,0.06609324150640485,0.06283264490502959,0.06324610120339542,0.06325982409104222,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265050239951766,0.1311674914987221,0.13765290793325552,4.245795306069719e-10,5.9411704887009606e-05,0.0006075275515848959,0.0,0.0,0.0,3.3498497181364477e-09,0.0004733692236245562,0.004809962875319125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
184,55200.0,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00024347872405148624,0.06277675845848135,0.06596747144125051,0.06282873784807085,0.06324604720672,0.06325934776420335,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650710250419483,0.13116502899031315,0.13766337605426004,6.085575998153909e-10,5.790374724120397e-05,0.00036509510430491417,0.0,0.0,0.0,4.818985948741817e-09,0.0005004492734948997,0.002872446480766048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
185,55500.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00024742282776992055,0.06295738030339555,0.06591140157431169,0.06282575081266703,0.06324605917162394,0.06325873239042579,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650427761169625,0.13119497683482145,0.13779919157667297,2.8053077788601684e-09,4.68766479360095e-05,0.0003388286410942914,0.0,0.0,0.0,2.3037200596962693e-08,0.00036430389287764846,0.002682010160488742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
186,55800.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002568866958778707,0.06297558004554668,0.06573687806695258,0.06282716976426073,0.06324607432662126,0.06325795602583222,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265060841161758,0.1311720960127631,0.13777852576315322,1.4551336153762747e-09,5.297873106770395e-05,0.00028323713253262126,0.0,0.0,0.0,1.1252498973789496e-08,0.00041771155172926213,0.0022342413938566522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
187,56100.0,15.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0002543621586556052,0.06298625067917056,0.06555336029680064,0.0628286335587375,0.06324607298155388,0.06325698790439327,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650621789256694,0.1310292227711137,0.13828024895422958,1.1669017368812463e-09,6.742492822296726e-05,0.0002846407461855858,0.0,0.0,0.0,9.330432318610758e-09,0.0005313554001021508,0.0022499215201434723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
188,56400.0,15.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00025253322667767494,0.06307631539990098,0.0656090009763862,0.06283013623626477,0.06324608625474716,0.0632557895298484,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650859168815015,0.1311052476776265,0.13871742985814067,4.325289975643006e-09,5.4900923490025946e-05,0.0004892039081326376,0.0,0.0,0.0,3.4277505283957163e-08,0.00043398161064297765,0.003735867519240869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
189,56700.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0002538852409793505,0.06309277050575311,0.06572769197396398,0.0628273886988758,0.06324607158244266,0.06325430276764542,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650719508307717,0.13123111169106813,0.1390367945282192,1.454913862550401e-09,2.9125090295230748e-05,0.0003027113207124277,0.0,0.0,0.0,1.1831357682104775e-08,0.00023075711597527065,0.0023094227173441604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
190,57000.0,15.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.00025418874242966053,0.06313061786190864,0.06571306537051444,0.0628198200594984,0.06324607714821313,0.06325245715573112,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265050809610469,0.1313297316871498,0.13919048220806635,1.0352272231083691e-09,3.4476159458907565e-05,0.00039092987902880215,0.0,0.0,0.0,8.480826203183152e-09,0.00027139107323017724,0.0029807091471198218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
191,57300.0,15.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0002530982331558068,0.06311066780371656,0.06590761484780039,0.0628141990960301,0.06324606035560347,0.06325186220837627,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650511921196245,0.13141624145858427,0.13915838448117313,2.020322799494464e-09,5.0709399034757316e-05,0.0005397701542114036,0.0,0.0,0.0,1.6367892363963212e-08,0.0004013678638232527,0.004157390570874083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
192,57600.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002523490188135431,0.06311624844773332,0.06620008845448831,0.06282077200954844,0.06324606844084951,0.06325164871107468,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650509577056518,0.13150643896650618,0.13894812094721942,2.100948119382551e-09,4.289203086812403e-05,0.0004111590746572544,0.0,0.0,0.0,1.6651947891610262e-08,0.00033918224300731224,0.0031984294917399413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
193,57900.0,16.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0002508698301143952,0.0631386495103989,0.06641835408807585,0.0627947988892643,0.06324605375279664,0.06325157038632477,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650508191259507,0.13148024114538728,0.13859737535256192,2.2413809300654087e-09,4.759367203943409e-05,0.00035781023129715,0.0,0.0,0.0,1.8045134392398505e-08,0.00038377227684481703,0.002786695879864795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
194,58200.0,16.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.00024973017266748603,0.06314675153260384,0.06662859142147114,0.06279483078577362,0.06324603023298334,0.06325145629332722,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650628375054646,0.13158553758699706,0.1381469360734316,1.7112026560595226e-09,5.4099474071394294e-05,0.0004283427375257324,0.0,0.0,0.0,1.351555635955798e-08,0.00042758097808656497,0.0032756804817874585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
195,58500.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0002487367378832785,0.06315695031725246,0.06678859381816607,0.06278692212833714,0.06324603454552705,0.0632513088631291,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650681928149493,0.13160198614496457,0.13762207575223803,1.5636996126472075e-09,6.151681526598569e-05,0.0004420469385440075,0.0,0.0,0.0,1.2408962353127185e-08,0.0004701361361145557,0.0033799328249979528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
196,58800.0,16.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00025070131925888743,0.06316081467083605,0.06690024735315332,0.06278427087957164,0.06324603875865242,0.06325112463218122,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650783567378754,0.13172232683634194,0.13747558226483308,1.3579970692009324e-09,4.0542766806018705e-05,0.00030223357240292064,0.0,0.0,0.0,1.107838407856405e-08,0.00031639279142057656,0.0023527931521424832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
197,59100.0,16.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.000253398149926932,0.06318408125539093,0.06697678253799037,0.06278587604463846,0.06324604286666749,0.06325089725462914,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650616790425018,0.13175403324494928,0.13752646766989038,2.1262062631401064e-09,3.228326274187941e-05,0.00027712994625160326,0.0,0.0,0.0,1.743613496532087e-08,0.0002584874751943408,0.0022794404046814778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
198,59400.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002569649835258706,0.06318363673682804,0.06699768199283784,0.06278688441847932,0.0632460468188613,0.06325097563628299,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650561744051406,0.1317806729348066,0.13799174626752841,7.077590547820255e-10,1.8904712281278058e-05,0.00023242295458724118,0.0,0.0,0.0,5.95827542985661e-09,0.00014833060561884507,0.0019067793152739623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
199,59700.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00026793325405104164,0.06320135362463297,0.06696184196834733,0.06277698553697812,0.06324605057934672,0.06325106752314089,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650589953618865,0.13179666913477137,0.13834922303028646,7.773108702044549e-10,2.183577252265758e-05,0.00036606697940037044,0.0,0.0,0.0,6.26614782129934e-09,0.0001699736816964233,0.00299993843232231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
200,60000.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.00027153456744847084,0.06323783622831139,0.06690106183586428,0.06275990158937657,0.06324604405874283,0.06325114646597936,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265060501242293,0.13181683675116787,0.13854785494787752,1.5695650909824183e-09,2.5962888905739912e-05,0.0003418825147667509,0.0,0.0,0.0,1.2764334131658243e-08,0.00020367635059022294,0.0026524333088545774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
201,60300.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0002768198687974798,0.0632503807193594,0.06672674400132945,0.06274948150016268,0.06324601622436705,0.06325120923664654,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265064026805744,0.13183798446275263,0.13859036255912155,1.635565835794829e-09,4.070062654249609e-05,0.00044837764125333306,0.0,0.0,0.0,1.3388610734653959e-08,0.00031549624199005854,0.003388832867047413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
202,60600.0,16.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0002708563896122233,0.06325110503533088,0.06652861992024943,0.06274272130421132,0.06324601412996143,0.06325124815080715,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650555609616848,0.13188669282388601,0.13850264584107766,2.824352703678897e-09,1.4475560994503567e-05,9.475135599744467e-05,0.0,0.0,0.0,2.2273069751055868e-08,0.00011234849227884805,0.0007380946103596948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
203,60900.0,16.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.00027047413633353706,0.06324990344294394,0.06631249360821923,0.0627460877058576,0.0632460189429152,0.06325125745649894,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650557765335832,0.13187092738436598,0.1382766696720145,5.199841701589144e-09,2.7205733446185874e-05,0.00042241564887908354,0.0,0.0,0.0,4.3075410695965176e-08,0.00021496006880381355,0.0032840849913952437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
204,61200.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002701092082931359,0.06328619647230517,0.06623321911500983,0.06274956947963296,0.06324602185030026,0.06325123254761222,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650583062241946,0.13188413177246514,0.13863032110141263,3.5657435658841037e-09,1.108647810586524e-05,0.00012424990880603558,0.0,0.0,0.0,2.8475319547553058e-08,8.749350253330255e-05,0.000966839160893213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
205,61500.0,17.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00026899168891336494,0.06329583912322871,0.06601533572222193,0.06273259831825471,0.06324602674099551,0.06325116880509908,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265060949314816,0.13175390058161188,0.1388629957624764,1.416769976526444e-09,3.393151667353387e-05,0.00028780206285004,0.0,0.0,0.0,1.196902011973218e-08,0.0002657089589068879,0.00217734902099355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
206,61800.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0002655869786610083,0.06331655283924777,0.06587522033985457,0.06273358904337381,0.06324603290296675,0.06325106307568466,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650622028830594,0.1315015066844615,0.1389514976297341,1.6269072935874524e-09,1.766689964366433e-05,0.0003874018937766357,0.0,0.0,0.0,1.3041760112698913e-08,0.00013949118703428858,0.002945208609385698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
207,62100.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.00026214541764638425,0.06335582012786938,0.0660044823957161,0.06271867355367755,0.06324603997608763,0.06325091117599559,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265072868153897,0.13159565951354793,0.13888854129617154,5.797310504193313e-09,2.6042420899007415e-05,0.0004569627553055358,0.0,0.0,0.0,4.615640040988939e-08,0.00020435328955180492,0.0035979498787122987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
208,62400.0,17.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00026193387983468287,0.06333390050162709,0.06613186209057129,0.06268911878737367,0.06324604685147409,0.06325071181775738,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650677787260206,0.13186155763049837,0.13865667279670593,1.7041847534631154e-09,4.7112227186174115e-05,0.0003056349136640436,0.0,0.0,0.0,1.3883268520411324e-08,0.00035779191656361926,0.002303629321388631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
209,62700.0,17.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.00026200963690035646,0.0633347900908509,0.06612708010218028,0.06267020540472917,0.06324598800253674,0.0632504636779191,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265067020877009,0.13192922403693705,0.13826111931422358,6.086580565590212e-09,2.4643333253078342e-05,0.00028864406480444405,0.0,0.0,0.0,5.166908755917131e-08,0.0001991479747196978,0.002183494675695916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
210,63000.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00025905844049985735,0.06333549594682303,0.06632545694290648,0.0626706089915726,0.06324594231778521,0.06325016302127007,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650686266822705,0.13193577452597882,0.1377587261024526,3.0040125846145703e-09,2.939514964386018e-05,0.0004014714655213683,0.0,0.0,0.0,2.5295876341462523e-08,0.00023029376439561735,0.003024991919519578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
211,63300.0,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.00025495515273381183,0.0633361182105317,0.06658243715326131,0.0626274684406212,0.06324590849338037,0.06324980676164918,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.12650705880455815,0.13191401615042553,0.13746364252424947,1.0426266544963635e-09,2.9742842989642048e-05,0.00034194603350312555,0.0,0.0,0.0,8.263668642922682e-09,0.00023439040699734935,0.002653708231373177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
212,63600.0,17.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.000253518934375189,0.06336404010014593,0.06678898330535593,0.06262418123616761,0.06324588872821667,0.06324938634211821,0.06324555320336758,0.06324555320336758,0.06324555320336758,0.0,0.0,0.0,0.0,0.0,0.0,0.1265073088148359,0.13190469217156373,0.13745964105754532,2.3418199746922525e-09,4.042284355350141e-05,0.00031416290166301275,0.0,0.0,0.0,1.9032978050895578e-08,0.00031743571704509065,0.0024373477384270117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,800.0
