step,time_hours,attempt_index,stage,accepted,converged,message,failure_reason,preconditioner,outer_aitken_initial,coupling_iterations,picard_iterations,gmres_iterations,ice_residual,gmres_residual,coupling_residual,water_residual,helmholtz_residual,attempt_total_seconds,outer_coupling_seconds,coupling_overhead_seconds,ice_solve_seconds,matrix_assembly_seconds,preconditioner_build_seconds,gmres_seconds,ice_residual_evaluation_seconds,ocean_solve_seconds,thickness_transport_seconds,force_budget_seconds,postprocess_seconds,ilu_builds,ilu_reuses,ilu_rebuilds,preconditioner_fallbacks,initial_guess_strategy,initial_guess_fallback_reason,outer_acceleration,acceleration_fallbacks,acceleration_history_clears,acceleration_clear_reasons,cache_invalidation_reason,active_center_count_before,active_center_count_after,active_center_mask_changes,active_u_mask_changes,active_v_mask_changes
237,19.75,1,standard,True,True,converged,,ilu,0.5,9,24,74,8.91494199681479e-05,5.225212083679347e-09,5.942100090041964e-06,1.984967026975867e-09,1.7217411626015305e-14,1.3256399999954738,1.3058566999970935,0.007583800063002855,1.170897299889475,0.6122222997946665,0.17043400020338595,0.05019330000504851,0.32020959979854524,0.12737560004461557,0.0002837999491021037,0.01779550005448982,0.00020250002853572369,16,8,7,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
238,19.833333333333332,1,standard,True,True,converged,,ilu,0.5,9,24,78,0.00014739540265110816,6.407816807722919e-09,2.650060271031465e-06,1.9216064036469815e-09,1.6242569905459915e-14,1.325830500049051,1.3052948000258766,0.008025199873372912,1.1790956000913866,0.606926099571865,0.1758692002040334,0.05267460009781644,0.3257240998791531,0.11817400006111711,0.00022599997464567423,0.018472300027497113,0.00019799999427050352,17,7,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
239,19.916666666666668,1,standard,True,True,converged,,ilu,0.5,10,20,63,0.00025318064463154,2.0624876704615697e-10,8.885117442356549e-06,1.8469128397569214e-09,1.8591733289349276e-14,1.1641298000467941,1.144296900019981,0.009467200201470405,0.9958508998388425,0.5199068000656553,0.14618069981224835,0.04379369999514893,0.26967720012180507,0.1389787999796681,0.00024259998463094234,0.018080900015775114,0.00018100003944709897,15,5,5,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
240,20.0,1,standard,True,True,converged,,ilu,0.5,10,47,156,0.00033792548598180963,9.526273112814032e-11,9.48566874242225e-06,1.77323080103767e-09,1.6844048497111135e-14,2.4670496999751776,2.447384500002954,0.009878600016236305,2.2973098999937065,1.212080999801401,0.2980409999145195,0.10276519972831011,0.6537278001196682,0.14019599999301136,0.00028219999512657523,0.018085700052324682,0.00019689998589456081,28,19,18,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
241,20.083333333333332,1,standard,True,True,converged,,ilu,0.5,8,48,153,0.0003848030297214064,2.6198124357861303e-10,9.707998117258327e-06,1.7304107453105012e-09,1.709963255306701e-14,2.4629814000218175,2.441861199971754,0.008851499820593745,2.32107480004197,1.247651400102768,0.2855062001035549,0.09870919992681593,0.6583452001796104,0.1119349001091905,0.0007729000062681735,0.018572699977084994,0.00017680000746622682,27,21,19,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
242,20.166666666666668,1,standard,True,True,converged,,ilu,0.5,9,34,109,0.00031678666292606365,3.364832335730248e-10,7.154905658015865e-06,1.7036707612947046e-09,1.7490843068227882e-14,1.8262374000041746,1.8048325999989174,0.009164300106931478,1.6717389999539591,0.8689695000066422,0.22750030003953725,0.07333580002887174,0.4773649999406189,0.12392929993802682,0.00030969997169449925,0.019270099990535527,0.0002038999809883535,21,13,12,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
243,20.25,1,standard,True,True,converged,,ilu,0.5,7,24,72,0.000547230723969934,2.740041820509707e-10,9.212682533354019e-06,1.674341957945791e-09,1.7306780215599775e-14,1.3979145999765024,1.3757718999986537,0.007484800007659942,1.2640856999787502,0.6573509999434464,0.17333399987546727,0.0584449001471512,0.35306540003512055,0.10420140001224354,0.00029279995942488313,0.020118199987336993,0.00020130001939833164,15,9,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
244,20.333333333333332,1,standard,True,True,converged,,ilu,0.5,10,19,57,0.00024092849282885865,8.742179771403337e-11,3.710876466385611e-06,1.6447032116602563e-09,1.699689955397355e-14,1.0762156000128016,1.0548330000019632,0.01019350002752617,0.9242238999577239,0.48116520000621676,0.12766930006910115,0.038832400052342564,0.26188509981147945,0.12041560001671314,0.000272100034635514,0.019212800019886345,0.0002440999960526824,14,5,4,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
245,20.416666666666668,1,standard,True,True,converged,,ilu,0.5,9,12,36,0.00022188161953101432,1.9751312412907576e-10,5.505753242487758e-06,1.615571725158485e-09,1.6780561235379287e-14,0.7559205999714322,0.7346415999927558,0.008223300101235509,0.614426199987065,0.3172333998954855,0.09794860001420602,0.024492999946232885,0.16447759984293953,0.11199209990445524,0.00024640001356601715,0.019448000006377697,0.00019789999350905418,10,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,799,799,0,0,0
246,20.5,1,standard,True,True,converged,,ilu,0.5,9,12,36,0.00033257244274292815,2.646287498962006e-10,7.799274389197643e-06,1.5846399500275695e-09,1.6699236480397314e-14,0.7601063000038266,0.7395211000111885,0.00920369999948889,0.6083861000370234,0.3157112001790665,0.09881549992132932,0.024371200008317828,0.15897009999025613,0.12193129997467622,0.00027439999394118786,0.018632100021932274,0.00019320001592859626,10,2,1,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,799,799,0,0,0
247,20.583333333333332,1,standard,True,True,converged,,ilu,0.5,11,14,42,0.00018499429510313535,9.435107919636586e-11,3.291950716229425e-06,1.547625275042976e-09,1.6671769120501902e-14,0.8724195000249892,0.851218499999959,0.010930099990218878,0.6983878000173718,0.3538485002354719,0.1113213999196887,0.027117200021166354,0.1932914000353776,0.14190059999236837,0.0002733999863266945,0.01929490000475198,0.00019340001745149493,12,2,1,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
248,20.666666666666668,1,standard,True,True,converged,,ilu,0.5,11,12,36,0.00021274828729379974,7.885615212249347e-11,8.280601272678126e-06,1.5020387747950728e-09,1.6624168457696738e-14,0.8084641000023112,0.7888716000015847,0.01167090010130778,0.6256685999105684,0.3205697000375949,0.10319189995061606,0.024827999994158745,0.16545299993595108,0.1515320999897085,0.00023989996407181025,0.017910399998072535,0.00011520000407472253,11,1,0,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,799,799,0,0,0
249,20.75,1,standard,True,True,converged,,ilu,0.5,10,21,63,0.00023832489747782612,1.406492090481134e-10,6.122991343185875e-06,1.4491500776146e-09,1.6602491804252023e-14,1.1978350999997929,1.176707600010559,0.008701899729203433,1.03594790014904,0.546244699973613,0.15241250005783513,0.04261959990253672,0.2792493000160903,0.1320578001323156,0.0002626000205054879,0.019082300015725195,0.00019719998817890882,15,6,5,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
250,20.833333333333332,1,standard,True,True,converged,,ilu,0.5,10,30,92,0.00027650059431572966,3.683487597416202e-10,9.95072595226494e-06,1.394777483149684e-09,1.7066319749787495e-14,1.6098441000212915,1.5883132999879308,0.008611499855760485,1.4418544000945985,0.7549469998921268,0.1959859998896718,0.06222650007111952,0.40680859982967377,0.1378474000375718,0.00024449999909847975,0.01966960000572726,0.00019970000721514225,19,11,9,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|anderson_step_guard,no_cache_phase1,799,799,0,0,0
251,20.916666666666668,1,standard,True,True,converged,,ilu,0.5,15,25,75,0.00011410154019632986,8.716612905314177e-11,7.13240226397482e-06,1.3467113802492925e-09,1.6056039015067625e-14,1.4657822999870405,1.449047799978871,0.013885599793866277,1.2289700001711026,0.6283674998558126,0.1924107999075204,0.04976259998511523,0.3380040000192821,0.20619220001390204,0.0002120999852195382,0.015065799991134554,0.00016449997201561928,19,6,4,0,two_state_linear_predictor,,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
252,21.0,1,standard,True,True,converged,,ilu,0.5,7,29,94,0.0001669513619825364,1.4768925767575583e-10,5.7504705832178805e-06,1.3061624145053558e-09,1.622572264529988e-14,1.4896072000265121,1.4719909999985248,0.0067186999367550015,1.3781903999624774,0.728851999854669,0.17754190019331872,0.061817399808205664,0.3909056997508742,0.0870819000992924,0.00024449999909847975,0.015935900039039552,0.0001781000173650682,18,11,11,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
253,21.083333333333332,1,standard,True,True,converged,,ilu,0.5,8,19,58,0.0002912856141468531,1.4222462426845227e-10,8.774089361533612e-06,1.2657194285873095e-09,1.6441726251647606e-14,1.0391114000231028,1.017956800002139,0.016576800029724836,0.8966644999454729,0.47702220018254593,0.12390570004936308,0.0385466999723576,0.24336459999904037,0.1047155000269413,0.00028879998717457056,0.019270899996627122,0.00019729998894035816,13,6,5,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
254,21.166666666666668,1,standard,True,True,converged,,ilu,0.5,11,27,84,0.00013860973713557772,8.178812630144961e-11,4.800441968434811e-06,1.2201652748891312e-09,1.6242624694321163e-14,1.498575699981302,1.4772492999909446,0.012674199941102415,1.3121937000541948,0.6947597000398673,0.1836558998329565,0.05425810004817322,0.35833360004471615,0.15238139999564737,0.0002690000110305846,0.019147500046528876,0.00020110001787543297,19,8,8,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,799,799,0,0,0
255,21.25,1,standard,True,True,converged,,ilu,0.5,9,33,106,0.0001063384999874791,9.670655750794343e-09,9.793641531382292e-06,1.1779175080821398e-09,1.595067084035625e-14,1.7396046000067145,1.7195837999461219,0.009209600044414401,1.5859870999702252,0.8171804999583401,0.2137006000848487,0.07214949995977804,0.45986189984250814,0.12438709993148223,0.0002525000018067658,0.01814230001764372,0.00020599999697878957,20,13,11,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
256,21.333333333333332,1,standard,True,True,converged,,ilu,0.5,10,48,154,0.00032189096167360156,3.6226958951279963e-10,9.288708829190733e-06,1.1552115723292645e-09,1.6920881368273334e-14,2.438880700035952,2.4189834000426345,0.009127200290095061,2.275320799846668,1.2280611001770012,0.28556209994712844,0.10067879996495321,0.6317455002572387,0.1345353999058716,0.00016060000052675605,0.018277800001669675,0.00019530003191903234,29,19,19,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|anderson_step_guard,no_cache_phase1,799,799,0,0,0
257,21.416666666666668,1,standard,True,True,converged,,ilu,0.5,9,32,102,0.00028572478395935447,7.608493492708738e-10,8.271532764644153e-06,1.1411549818695506e-09,1.6350793211636358e-14,1.6905820000101812,1.6705164999584667,0.007883099897298962,1.5453041000873782,0.8179822000092827,0.2070654999697581,0.06693609990179539,0.4310618999879807,0.1173292999737896,0.0002536000101827085,0.01815870002610609,0.00020459998631849885,20,12,11,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
258,21.5,1,standard,True,True,converged,,ilu,0.5,10,21,63,0.00024406725134282507,1.6783971187627684e-10,4.414366314770748e-06,1.124200237155234e-09,1.56297315715874e-14,1.2043963999603875,1.1843603000161238,0.010505299957003444,1.0388215000275522,0.5398833999061026,0.1488997001433745,0.04576089995680377,0.2883275999338366,0.1350335000315681,0.00027140002930536866,0.01821319997543469,0.00019830005476251245,15,6,5,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
259,21.583333333333332,1,standard,True,True,converged,,ilu,0.5,8,14,42,0.00045108392544882854,3.5390876660806605e-10,8.867111731656504e-06,1.1024663337328285e-09,1.6574300628402742e-14,0.7765467999852262,0.7560910999891348,0.007557600096333772,0.6405071999179199,0.3269590000854805,0.09945790009805933,0.026360300020314753,0.17701250006211922,0.10802629997488111,0.0002720000338740647,0.018506199994590133,0.00017389998538419604,11,3,3,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
260,21.666666666666668,1,standard,True,True,converged,,ilu,0.5,7,23,71,0.0004239116105391044,3.384968376641575e-10,8.228315446739159e-06,1.0753863338057731e-09,1.5647671703839545e-14,1.2146635000244714,1.1946711000055075,0.006795000052079558,1.0900926999747753,0.5625062999897636,0.1501744999550283,0.044752299960236996,0.3165867000352591,0.0977833999786526,0.0002487999736331403,0.018247100000735372,0.00011389999417588115,15,8,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
261,21.75,1,standard,True,True,converged,,ilu,0.5,8,23,70,0.0005608235248730022,3.9502738466182185e-10,7.301355346037336e-06,1.0421119101419852e-09,1.765493672222216e-14,1.2741850999882445,1.2519913999713026,0.0062155998894013464,1.1408436000347137,0.6061666000750847,0.15531609999015927,0.049641599878668785,0.3130735997110605,0.10493220004718751,0.0002609000075608492,0.02017670002533123,0.0003717999788932502,15,8,7,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
262,21.833333333333332,1,standard,True,True,converged,,ilu,0.5,8,35,106,0.0006385104768750275,5.962261659071241e-10,8.06313841000387e-06,1.0042097525709982e-09,1.6747999194543492e-14,1.846563300001435,1.8267630999907851,0.006795400113333017,1.715891300002113,0.9310002001584508,0.21307950012851506,0.06655979994684458,0.48128039989387617,0.10407639987533912,0.0002711999695748091,0.017901699990034103,0.0001626999583095312,21,14,13,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
263,21.916666666666668,1,standard,True,True,converged,,ilu,0.5,12,34,103,0.0004450377481343126,4.260880999831939e-10,5.878375715939564e-06,9.669599741200264e-10,1.5035267920050507e-14,2.1724160999874584,2.154544699995313,0.01012799987802282,1.9830186000908725,1.0644946999964304,0.2698280999902636,0.07265350024681538,0.5494236997910775,0.16139810002641752,0.00027279998175799847,0.016122300003189594,0.00017479999223724008,23,11,11,0,two_state_linear_predictor,,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
264,22.0,1,standard,True,True,converged,,ilu,0.5,8,30,92,0.00030182737584296234,2.765949676158072e-10,7.283491480077658e-06,9.360753714122126e-10,1.5799033883293813e-14,1.5895178000209853,1.5691246000351384,0.006678600038867444,1.4521722000208683,0.7639537999639288,0.18332650000229478,0.06150360027095303,0.4221019001561217,0.11027379997540265,0.00025019998429343104,0.018511699978262186,0.00019950000569224358,18,12,10,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
265,22.083333333333332,1,standard,True,True,converged,,ilu,0.5,7,28,86,0.0002971613862601884,2.8769500036743886e-10,8.992303218395789e-06,9.116590945446291e-10,1.625871884217128e-14,1.4337487999582663,1.4138688999810256,0.005916499940212816,1.318028800014872,0.6950202998705208,0.17302989988820627,0.055381499929353595,0.3767383999656886,0.08992360002594069,0.00027959997532889247,0.018020200019236654,0.0001813999842852354,17,11,10,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,799,799,0,0,0
266,22.166666666666668,1,standard,True,True,converged,,ilu,0.5,13,20,60,0.00028908587737255695,1.3809113802964792e-10,4.880543461282518e-06,8.913729366535098e-10,1.6402975072786245e-14,1.2070913000497967,1.1864177000243217,0.012533600151073188,1.0069959998945706,0.5170793000143021,0.1529331998899579,0.040355300065129995,0.2794035000842996,0.16688809997867793,0.0002442999975755811,0.01900139998178929,0.00012860004790127277,16,4,3,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,799,799,0,0,0
267,22.25,1,standard,True,True,converged,,ilu,0.5,12,21,64,0.00038469861953171873,2.80342135678751e-10,9.465616228020216e-06,8.748632212051683e-10,1.5141477854543532e-14,1.2737373000127263,1.2527616000152193,0.013236299913842231,1.076292999961879,0.550925700168591,0.16102979984134436,0.04829620011150837,0.29827809997368604,0.16323230013949797,0.00023149995831772685,0.01946949999546632,0.00019450002582743764,16,5,4,0,two_state_linear_predictor,,protected_anderson,5,4,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,799,798,1,0,1
268,22.333333333333332,1,standard,True,True,converged,,ilu,0.5,13,44,140,0.00027170449809197326,3.4676614280196193e-10,7.270912185267245e-06,8.651445484249764e-10,1.5691497554232833e-14,2.4180114999762736,2.404911899997387,0.01425750000635162,2.2091511999606155,1.1649499997729436,0.2896767999045551,0.10111980006331578,0.6222764999256469,0.18150320003041998,0.0001577999792061746,0.011843300017062575,0.00011670001549646258,28,16,15,0,previous_accepted_state,active_ice_mask_changed,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
269,22.416666666666668,1,standard,True,True,converged,,ilu,0.5,11,21,65,0.00012008754605245354,1.3806266904560422e-10,3.886465208518041e-06,8.591741511703719e-10,1.56133053010845e-14,1.2235020999796689,1.203488000028301,0.010958999919239432,1.0455798000912182,0.5510732998955064,0.1526580002391711,0.04093939997255802,0.2840148000395857,0.1469492000178434,0.00023849995341151953,0.018463999964296818,0.00020969996694475412,16,5,5,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
270,22.5,1,standard,True,True,converged,,ilu,0.5,9,51,165,0.0003274685993944929,4.458427343098421e-10,9.55744238770956e-06,8.49958295726407e-10,1.618232537191093e-14,2.6019002000102773,2.5802635999862105,0.008288600074592978,2.454635099915322,1.3215919001959264,0.315139299898874,0.1051206995616667,0.6821598003152758,0.11733989999629557,0.0002951999776996672,0.020007900020573288,0.00019719998817890882,30,21,21,0,two_state_linear_predictor,,protected_anderson,3,2,anderson_step_guard|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
271,22.583333333333332,1,standard,True,True,converged,,ilu,0.5,11,36,114,0.00014640899001195574,1.6961281318762815e-10,7.478815088064688e-06,8.465991603377804e-10,1.5612337419859833e-14,1.941654100024607,1.9210774999810383,0.011916899820789695,1.7545785000547767,0.9394764001481235,0.22911539999768138,0.07047350011998788,0.49152589990990236,0.1545821001054719,0.00027920003049075603,0.018654000014066696,0.00018590001855045557,23,13,12,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,798,798,0,0,0
272,22.666666666666668,1,standard,True,True,converged,,ilu,0.5,8,20,61,0.000365359019475866,5.087397113617712e-10,8.774928017310803e-06,8.504113995994552e-10,1.5764362340112647e-14,1.1346313999965787,1.1145583000034094,0.008298699976876378,0.9944315000320785,0.5289727997151203,0.1410896001616493,0.039082199917174876,0.2706744999741204,0.11182809999445453,0.0002665999927558005,0.018182899977546185,0.00019610003801062703,14,6,6,0,two_state_linear_predictor,,protected_anderson,1,0,,no_cache_phase1,798,798,0,0,0
273,22.75,1,standard,True,True,converged,,ilu,0.5,12,31,94,0.00025786041147361804,4.88200231792659e-10,9.037602797991109e-06,8.526999933919017e-10,1.4740809337421622e-14,1.7152349000098184,1.6943300000275485,0.010507200087886304,1.5218279999680817,0.8055391002562828,0.20780049986205995,0.062060599913820624,0.4241152001195587,0.1619947999715805,0.0002726000384427607,0.01891990000149235,0.00030800001695752144,21,10,9,0,two_state_linear_predictor,,protected_anderson,5,4,anderson_step_guard|coupling_residual_increased|anderson_step_guard|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
274,22.833333333333332,1,standard,True,True,converged,,ilu,0.5,14,25,75,0.00014446388367267716,3.0955664701908404e-10,8.096911772518375e-06,8.569577515042996e-10,1.5056968962544065e-14,1.4923765999847092,1.471678800007794,0.01164679991779849,1.273927099944558,0.6596923000761308,0.18375570012722164,0.04972120001912117,0.360354199889116,0.18610490014543757,0.0002618000144138932,0.018783100007567555,0.00021159998141229153,19,6,5,0,two_state_linear_predictor,,protected_anderson,6,5,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
275,22.916666666666668,1,standard,True,True,converged,,ilu,0.5,12,30,91,0.00020247191441837375,2.7897096148995753e-10,7.789433643853198e-06,8.649767170287368e-10,1.5185551856638265e-14,1.677330799982883,1.657114300003741,0.010883100097998977,1.486296399962157,0.7971602999605238,0.20622410014038906,0.058379999885801226,0.40273570019053295,0.15993479994358495,0.0002881000400520861,0.01822499994887039,0.00017850002041086555,20,10,8,0,two_state_linear_predictor,,protected_anderson,5,4,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
276,23.0,1,standard,True,True,converged,,ilu,0.5,10,26,78,0.00018915556214753294,2.8631521969214556e-10,6.519374680824741e-06,8.771923503266938e-10,1.4738984566779794e-14,1.4464585999958217,1.4257186999893747,0.008698500110767782,1.2819464999483898,0.6749905998585746,0.177746300061699,0.052909000136423856,0.3572279999498278,0.13507369993021712,0.0003106999793089926,0.018661599955521524,0.00018470000941306353,18,8,8,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
277,23.083333333333332,1,standard,True,True,converged,,ilu,0.5,13,14,39,0.00013416453648902683,6.107070730325863e-09,5.353780591089673e-06,8.91831286545927e-10,1.504266643367764e-14,0.9413191000348888,0.9253229000023566,0.012061600107699633,0.7221153000136837,0.3625996999326162,0.12319229997228831,0.02895609993720427,0.19250059995101765,0.19114599988097325,0.0002796999760903418,0.013119500013999641,0.00011150003410875797,13,1,0,0,two_state_linear_predictor,,protected_anderson,4,3,anderson_step_guard|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
278,23.166666666666668,1,standard,True,True,converged,,ilu,0.5,8,8,24,0.00025140003998791775,7.718435243884751e-10,9.325601556634481e-06,9.110626636550065e-10,1.566601768393596e-14,0.5053602000116371,0.48564149998128414,0.0072972000343725085,0.3793364999582991,0.1921827999758534,0.06549210008233786,0.01449889992363751,0.09984199999598786,0.09900779998861253,0.00025530002312734723,0.017676400020718575,0.00019699998665601015,8,0,0,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,798,798,0,0,0
279,23.25,1,standard,True,True,converged,,ilu,0.5,14,15,45,0.00030238845413521273,7.807390478828162e-10,7.682991392339266e-06,9.382849770290562e-10,1.5396722062577457e-14,0.9495536000467837,0.9295092999818735,0.01602919981814921,0.7270618001348339,0.36103539989562705,0.1220100000500679,0.0289360000169836,0.20056019991170615,0.18641830002889037,0.00023720000172033906,0.018312000029254705,0.000202000024728477,14,1,0,0,two_state_linear_predictor,,protected_anderson,4,3,coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
280,23.333333333333332,1,standard,True,True,converged,,ilu,0.5,12,17,52,0.00032792897328636693,7.625570144300088e-10,8.318912407624882e-06,9.799196391751633e-10,1.4491650221499028e-14,1.0335732999956235,1.0125702999648638,0.01276840001810342,0.8489016000530683,0.4211809001280926,0.1404451999696903,0.0359658999950625,0.23586870002327487,0.15090029989369214,0.0002762000076472759,0.019090000016149133,0.0001996000064536929,14,3,2,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
281,23.416666666666668,1,standard,True,True,converged,,ilu,0.5,14,28,85,0.00013292986389503022,4.44589879938737e-10,4.425941417956306e-06,1.036593372279151e-09,1.4554490967857513e-14,1.5661008000024594,1.5456329999724403,0.013530100113712251,1.346603599959053,0.711256499926094,0.18711039994377643,0.050809500040486455,0.37686359987128526,0.18549929989967495,0.0002403000253252685,0.01858229999197647,0.0001789000234566629,20,8,6,0,two_state_linear_predictor,,protected_anderson,5,4,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
282,23.5,1,standard,True,True,converged,,ilu,0.5,9,25,80,0.00016394376699207716,7.732605558912443e-10,9.833762243918809e-06,1.0906870636839405e-09,1.4793736222923325e-14,1.3336157000157982,1.313867199991364,0.008637200051452965,1.1869570999406278,0.5991799999028444,0.17452159995445982,0.05190530029358342,0.34335890010697767,0.11827289999928325,0.00021920003928244114,0.018005600024480373,0.00019539997447282076,17,8,8,0,two_state_linear_predictor,,protected_anderson,2,1,coupling_residual_increased,no_cache_phase1,798,798,0,0,0
283,23.583333333333332,1,standard,True,True,converged,,ilu,0.5,12,52,174,0.0001979594338625468,7.559773821971418e-10,5.9300779007577e-06,1.1229798503497187e-09,1.4745201851865976e-14,2.7881878999760374,2.7680414999485947,0.010970399889629334,2.5885858000838198,1.368358799838461,0.3286060999962501,0.11212330008856952,0.7436546997632831,0.1684852999751456,0.0002875000354833901,0.018125700007658452,0.00020570005290210247,32,20,20,0,two_state_linear_predictor,,protected_anderson,5,4,anderson_step_guard|coupling_residual_increased|anderson_step_guard|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
284,23.666666666666668,1,standard,True,True,converged,,ilu,0.5,16,38,120,0.00020196550272377073,8.792858474010884e-10,9.587713059582903e-06,1.1473471986724031e-09,1.4914633333321262e-14,2.1605939000146464,2.143061399983708,0.013649399799760431,1.9069028001395054,0.991124099935405,0.2707178000709973,0.08117439999477938,0.534698800125625,0.22250920004444197,0.00027769996086135507,0.015696500020567328,0.00011220003943890333,27,11,11,0,two_state_linear_predictor,,protected_anderson,7,6,anderson_step_guard|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
285,23.75,1,standard,True,True,converged,,ilu,0.5,11,30,92,0.0001411819615599546,4.058998262473868e-10,4.49469743704764e-06,1.179571352466652e-09,1.5947881239480116e-14,1.637953900033608,1.617937200004235,0.00996799988206476,1.4666276000789367,0.7784612998366356,0.20041789970127866,0.0589961000951007,0.4067881000228226,0.14134160004323348,0.00024500000290572643,0.018556300026830286,0.00021249998826533556,20,10,9,0,two_state_linear_predictor,,protected_anderson,3,2,coupling_residual_increased|coupling_residual_increased,no_cache_phase1,798,798,0,0,0
286,23.833333333333332,1,standard,True,True,converged,,ilu,0.5,12,21,63,0.00012014299744131646,1.6901841907762043e-10,9.55400830561063e-06,1.2179182356409353e-09,1.472254848086479e-14,1.2275372000294738,1.2048663000459783,0.01400539989117533,1.0225113001069985,0.5391286998055875,0.15678929997375235,0.040447200008202344,0.2700613000197336,0.16834960004780442,0.00024510000366717577,0.0207263000193052,0.00020380003843456507,16,5,4,0,two_state_linear_predictor,,protected_anderson,2,1,anderson_step_guard,no_cache_phase1,798,798,0,0,0
